,code,법정동명
40207,4806007501,경상남도 울산군 범서면 천상리
40208,4806007502,경상남도 울산군 범서면 무거리
40209,4806007503,경상남도 울산군 범서면 다운리
40210,4806007504,경상남도 울산군 범서면 서사리
40211,4806007505,경상남도 울산군 범서면 두산리
40212,4806007506,경상남도 울산군 범서면 척과리
40213,4806007507,경상남도 울산군 범서면 구영리
40214,4806007508,경상남도 울산군 범서면 중리
40215,4806007509,경상남도 울산군 범서면 망성리
40216,4806007510,경상남도 울산군 범서면 사연리
40217,4806007511,경상남도 울산군 범서면 입암리
40218,4806007512,경상남도 울산군 범서면 굴화리
40219,4806008000,경상남도 울산군 두동면
40220,4806008001,경상남도 울산군 두동면 구미리
40221,4806008002,경상남도 울산군 두동면 은단리
40222,4806008003,경상남도 울산군 두동면 만화리
40223,4806008004,경상남도 울산군 두동면 월평리
40224,4806008005,경상남도 울산군 두동면 삼정리
40225,4806008006,경상남도 울산군 두동면 봉계리
40226,4806008007,경상남도 울산군 두동면 천전리
40227,4806008008,경상남도 울산군 두동면 이전리
40228,4806008500,경상남도 울산군 두서면
40229,4806008501,경상남도 울산군 두서면 인포리
40230,4806008502,경상남도 울산군 두서면 서하리
40231,4806008503,경상남도 울산군 두서면 구랑리
40232,4806008504,경상남도 울산군 두서면 차리
40233,4806008505,경상남도 울산군 두서면 서호리
40234,4806008506,경상남도 울산군 두서면 내와리
40235,4806008507,경상남도 울산군 두서면 복안리
40236,4806008508,경상남도 울산군 두서면 화천리
40237,4806008509,경상남도 울산군 두서면 모호리
40238,4806008510,경상남도 울산군 두서면 전읍리
40239,4806009000,경상남도 울산군 언양면
40240,4806009001,경상남도 울산군 언양면 동부리
40241,4806009002,경상남도 울산군 언양면 송대리
40242,4806009003,경상남도 울산군 언양면 서부리
40243,4806009004,경상남도 울산군 언양면 남부리
40244,4806009005,경상남도 울산군 언양면 어음리
40245,4806009006,경상남도 울산군 언양면 반송리
40246,4806009007,경상남도 울산군 언양면 반천리
40247,4806009008,경상남도 울산군 언양면 반연리
40248,4806009009,경상남도 울산군 언양면 대구리
40249,4806009010,경상남도 울산군 언양면 반곡리
40250,4806009011,경상남도 울산군 언양면 평리
40251,4806009012,경상남도 울산군 언양면 다개리
40252,4806009013,경상남도 울산군 언양면 대기리
40253,4806009014,경상남도 울산군 언양면 직동리
40254,4806009500,경상남도 울산군 상북면
40255,4806009501,경상남도 울산군 상북면 산천리
40256,4806009502,경상남도 울산군 상북면 야내리
40257,4806009503,경상남도 울산군 상북면 향산리
40258,4806009504,경상남도 울산군 상북면 천전리
40259,4806009505,경상남도 울산군 상북면 등억리
40260,4806009506,경상남도 울산군 상북면 조촌리
40261,4806009507,경상남도 울산군 상북면 길천리
40262,4806009508,경상남도 울산군 상북면 거리
40263,4806009509,경상남도 울산군 상북면 양동리
40264,4806009510,경상남도 울산군 상북면 궁근정리
40265,4806009511,경상남도 울산군 상북면 덕현리
40266,4806009512,경상남도 울산군 상북면 이천리
40267,4806010000,경상남도 울산군 삼남면
40268,4806010001,경상남도 울산군 삼남면 신화리
40269,4806010002,경상남도 울산군 삼남면 교동리
40270,4806010003,경상남도 울산군 삼남면 상천리
40271,4806010004,경상남도 울산군 삼남면 가천리
40272,4806010005,경상남도 울산군 삼남면 방기리
40273,4806010006,경상남도 울산군 삼남면 조일리
40274,4806010007,경상남도 울산군 삼남면 보은리
40275,4806010008,경상남도 울산군 삼남면 금곡리
40276,4806010009,경상남도 울산군 삼남면 하금리
40277,4806010010,경상남도 울산군 삼남면 출강리
40278,4806010011,경상남도 울산군 삼남면 작동리
40279,4806010012,경상남도 울산군 삼남면 둔기리
40280,4806010013,경상남도 울산군 삼남면 구수리
40281,4807000000,경상남도 동래군
40282,4807003000,경상남도 동래군 기장면
40283,4807003001,경상남도 동래군 기장면 대라리
40284,4807003002,경상남도 동래군 기장면 동부리
40285,4807003003,경상남도 동래군 기장면 서부리
40286,4807003004,경상남도 동래군 기장면 만화리
40287,4807003005,경상남도 동래군 기장면 교리
40288,4807003006,경상남도 동래군 기장면 신천리
40289,4807003007,경상남도 동래군 기장면 청강리
40290,4807003008,경상남도 동래군 기장면 내리
40291,4807003009,경상남도 동래군 기장면 석산리
40292,4807003010,경상남도 동래군 기장면 당사리
40293,4807003011,경상남도 동래군 기장면 시랑리
40294,4807003012,경상남도 동래군 기장면 연화리
40295,4807003013,경상남도 동래군 기장면 대변리
40296,4807003014,경상남도 동래군 기장면 죽성리
40297,4807003500,경상남도 동래군 일광면
40298,4807003501,경상남도 동래군 일광면 삼성리
40299,4807003502,경상남도 동래군 일광면 학리
40300,4807003503,경상남도 동래군 일광면 이천리
40301,4807003504,경상남도 동래군 일광면 동백리
40302,4807003505,경상남도 동래군 일광면 신평리
40303,4807003506,경상남도 동래군 일광면 칠암리
40304,4807003507,경상남도 동래군 일광면 문중리
40305,4807003508,경상남도 동래군 일광면 문동리
40306,4807003509,경상남도 동래군 일광면 원리
40307,4807003510,경상남도 동래군 일광면 청광리
40308,4807003511,경상남도 동래군 일광면 화전리
40309,4807003512,경상남도 동래군 일광면 용천리
40310,4807003513,경상남도 동래군 일광면 횡계리
40311,4807004000,경상남도 동래군 장안면
40312,4807004001,경상남도 동래군 장안면 좌천리
40313,4807004002,경상남도 동래군 장안면 좌동리
40314,4807004003,경상남도 동래군 장안면 덕선리
40315,4807004004,경상남도 동래군 장안면 용소리
40316,4807004005,경상남도 동래군 장안면 기룡리
40317,4807004006,경상남도 동래군 장안면 장안리
40318,4807004007,경상남도 동래군 장안면 명예리
40319,4807004008,경상남도 동래군 장안면 오리
40320,4807004009,경상남도 동래군 장안면 반룡리
40321,4807004010,경상남도 동래군 장안면 효암리
40322,4807004011,경상남도 동래군 장안면 고리
40323,4807004012,경상남도 동래군 장안면 길천리
40324,4807004013,경상남도 동래군 장안면 월내리
40325,4807004014,경상남도 동래군 장안면 임랑리
40326,4807004500,경상남도 동래군 정관면
40327,4807004501,경상남도 동래군 정관면 부용리
40328,4807004502,경상남도 동래군 정관면 예림리
40329,4807004503,경상남도 동래군 정관면 달산리
40330,4807004504,경상남도 동래군 정관면 매학리
40331,4807004505,경상남도 동래군 정관면 용전리
40332,4807004506,경상남도 동래군 정관면 모전리
40333,4807004507,경상남도 동래군 정관면 병산리
40334,4807004508,경상남도 동래군 정관면 두명리
40335,4807004509,경상남도 동래군 정관면 월평리
40336,4807004510,경상남도 동래군 정관면 방곡리
40337,4807005000,경상남도 동래군 철마면
40338,4807005001,경상남도 동래군 철마면 와여리
40339,4807005002,경상남도 동래군 철마면 백길리
40340,4807005003,경상남도 동래군 철마면 웅천리
40341,4807005004,경상남도 동래군 철마면 연구리
40342,4807005005,경상남도 동래군 철마면 이곡리
40343,4807005006,경상남도 동래군 철마면 구칠리
40344,4807005007,경상남도 동래군 철마면 고촌리
40345,4807005008,경상남도 동래군 철마면 안평리
40346,4807005009,경상남도 동래군 철마면 장전리
40347,4807005010,경상남도 동래군 철마면 송전리
40348,4807005011,경상남도 동래군 철마면 임기리
40349,4807005500,경상남도 동래군 서생면
40350,4807005501,경상남도 동래군 서생면 신암리
40351,4807005502,경상남도 동래군 서생면 명산리
40352,4807005503,경상남도 동래군 서생면 행산리
40353,4807005504,경상남도 동래군 서생면 위양리
40354,4807005505,경상남도 동래군 서생면 용리
40355,4807005506,경상남도 동래군 서생면 서생리
40356,4807005507,경상남도 동래군 서생면 행정리
40357,4807005508,경상남도 동래군 서생면 진화리
40358,4807005509,경상남도 동래군 서생면 대송리
40359,4807005510,경상남도 동래군 서생면 나사리
40360,4811000000,경상남도 창원시
40361,4811010100,경상남도 창원시 북동
40362,4811010200,경상남도 창원시 중동
40363,4811010300,경상남도 창원시 서상동
40364,4811010400,경상남도 창원시 소답동
40365,4811010500,경상남도 창원시 도계동
40366,4811010600,경상남도 창원시 동정동
40367,4811010700,경상남도 창원시 소계동
40368,4811010800,경상남도 창원시 용동
40369,4811010900,경상남도 창원시 용지동
40370,4811011000,경상남도 창원시 토월동
40371,4811011100,경상남도 창원시 사파정동
40372,4811011200,경상남도 창원시 가음정동
40373,4811011300,경상남도 창원시 외동
40374,4811011400,경상남도 창원시 대방동
40375,4811011500,경상남도 창원시 남산동
40376,4811011600,경상남도 창원시 삼정자동
40377,4811011700,경상남도 창원시 천선동
40378,4811011800,경상남도 창원시 불모산동
40379,4811011900,경상남도 창원시 안민동
40380,4811012000,경상남도 창원시 연덕동
40381,4811012100,경상남도 창원시 내동
40382,4811012200,경상남도 창원시 삼동동
40383,4811012300,경상남도 창원시 두대동
40384,4811012400,경상남도 창원시 덕정동
40385,4811012500,경상남도 창원시 목동
40386,4811012600,경상남도 창원시 정동
40387,4811012700,경상남도 창원시 남지동
40388,4811012800,경상남도 창원시 상복동
40389,4811012900,경상남도 창원시 완암동
40390,4811013000,경상남도 창원시 창곡동
40391,4811013100,경상남도 창원시 월림동
40392,4811013200,경상남도 창원시 적현동
40393,4811013300,경상남도 창원시 양곡동
40394,4811013400,경상남도 창원시 지귀동
40395,4811013500,경상남도 창원시 서곡동
40396,4811013600,경상남도 창원시 반송동
40397,4811013700,경상남도 창원시 봉림동
40398,4811013800,경상남도 창원시 퇴촌동
40399,4811013900,경상남도 창원시 명곡동
40400,4811014000,경상남도 창원시 반계동
40401,4811014100,경상남도 창원시 사화동
40402,4811014200,경상남도 창원시 차용동
40403,4811014300,경상남도 창원시 내리동
40404,4811014400,경상남도 창원시 귀산동
40405,4811014500,경상남도 창원시 귀곡동
40406,4811014600,경상남도 창원시 귀현동
40407,4811014700,경상남도 창원시 신촌동
40408,4811014800,경상남도 창원시 대원동
40409,4811014900,경상남도 창원시 명서동
40410,4811015000,경상남도 창원시 반지동
40411,4811015100,경상남도 창원시 중앙동
40412,4811015200,경상남도 창원시 반림동
40413,4811015300,경상남도 창원시 상남동
40414,4811015400,경상남도 창원시 성주동
40415,4811015500,경상남도 창원시 웅남동
40416,4811015600,경상남도 창원시 사림동
40417,4811015700,경상남도 창원시 사파동
40418,4811015800,경상남도 창원시 신월동
40419,4811015900,경상남도 창원시 가음동
40420,4811016000,경상남도 창원시 봉곡동
40421,4811016100,경상남도 창원시 용호동
40422,4811016200,경상남도 창원시 팔용동
40423,4811016300,경상남도 창원시 성산동
40424,4811016400,경상남도 창원시 남양동
40425,4811025000,경상남도 창원시 동읍
40426,4811025021,경상남도 창원시 동읍 용강리
40427,4811025022,경상남도 창원시 동읍 용전리
40428,4811025023,경상남도 창원시 동읍 남산리
40429,4811025024,경상남도 창원시 동읍 덕천리
40430,4811025025,경상남도 창원시 동읍 덕산리
40431,4811025026,경상남도 창원시 동읍 봉산리
40432,4811025027,경상남도 창원시 동읍 송정리
40433,4811025028,경상남도 창원시 동읍 용정리
40434,4811025029,경상남도 창원시 동읍 단계리
40435,4811025030,경상남도 창원시 동읍 무성리
40436,4811025031,경상남도 창원시 동읍 무점리
40437,4811025032,경상남도 창원시 동읍 용잠리
40438,4811025033,경상남도 창원시 동읍 신방리
40439,4811025034,경상남도 창원시 동읍 다호리
40440,4811025035,경상남도 창원시 동읍 월잠리
40441,4811025036,경상남도 창원시 동읍 화양리
40442,4811025037,경상남도 창원시 동읍 석산리
40443,4811025038,경상남도 창원시 동읍 금산리
40444,4811025039,경상남도 창원시 동읍 봉곡리
40445,4811025040,경상남도 창원시 동읍 봉강리
40446,4811025041,경상남도 창원시 동읍 본포리
40447,4811025042,경상남도 창원시 동읍 노연리
40448,4811025043,경상남도 창원시 동읍 산남리
40449,4811025044,경상남도 창원시 동읍 죽동리
40450,4811031000,경상남도 창원시 동면
40451,4811031021,경상남도 창원시 동면 용강리
40452,4811031022,경상남도 창원시 동면 용전리
40453,4811031023,경상남도 창원시 동면 남산리
40454,4811031024,경상남도 창원시 동면 덕천리
40455,4811031025,경상남도 창원시 동면 덕산리
40456,4811031026,경상남도 창원시 동면 봉산리
40457,4811031027,경상남도 창원시 동면 송정리
40458,4811031028,경상남도 창원시 동면 용정리
40459,4811031029,경상남도 창원시 동면 단계리
40460,4811031030,경상남도 창원시 동면 무성리
40461,4811031031,경상남도 창원시 동면 무점리
40462,4811031032,경상남도 창원시 동면 용잠리
40463,4811031033,경상남도 창원시 동면 신방리
40464,4811031034,경상남도 창원시 동면 다호리
40465,4811031035,경상남도 창원시 동면 월잠리
40466,4811031036,경상남도 창원시 동면 화양리
40467,4811031037,경상남도 창원시 동면 석산리
40468,4811031038,경상남도 창원시 동면 금산리
40469,4811031039,경상남도 창원시 동면 봉곡리
40470,4811031040,경상남도 창원시 동면 봉강리
40471,4811031041,경상남도 창원시 동면 본포리
40472,4811031042,경상남도 창원시 동면 노연리
40473,4811031043,경상남도 창원시 동면 산남리
40474,4811031044,경상남도 창원시 동면 죽동리
40475,4811032000,경상남도 창원시 북면
40476,4811032021,경상남도 창원시 북면 지개리
40477,4811032022,경상남도 창원시 북면 고암리
40478,4811032023,경상남도 창원시 북면 대산리
40479,4811032024,경상남도 창원시 북면 월촌리
40480,4811032025,경상남도 창원시 북면 월백리
40481,4811032026,경상남도 창원시 북면 화천리
40482,4811032027,경상남도 창원시 북면 외감리
40483,4811032028,경상남도 창원시 북면 감계리
40484,4811032029,경상남도 창원시 북면 동전리
40485,4811032030,경상남도 창원시 북면 무동리
40486,4811032031,경상남도 창원시 북면 무곡리
40487,4811032032,경상남도 창원시 북면 내곡리
40488,4811032033,경상남도 창원시 북면 상천리
40489,4811032034,경상남도 창원시 북면 하천리
40490,4811032035,경상남도 창원시 북면 외산리
40491,4811032036,경상남도 창원시 북면 신촌리
40492,4811032037,경상남도 창원시 북면 마산리
40493,4811032038,경상남도 창원시 북면 월계리
40494,4811033000,경상남도 창원시 대산면
40495,4811033021,경상남도 창원시 대산면 갈전리
40496,4811033022,경상남도 창원시 대산면 일동리
40497,4811033023,경상남도 창원시 대산면 모산리
40498,4811033024,경상남도 창원시 대산면 가술리
40499,4811033025,경상남도 창원시 대산면 제동리
40500,4811033026,경상남도 창원시 대산면 우암리
40501,4811033027,경상남도 창원시 대산면 북부리
40502,4811033028,경상남도 창원시 대산면 유등리
40503,4811033029,경상남도 창원시 대산면 대방리
40504,4811090100,경상남도 창원시 의안동
40505,4811090200,경상남도 창원시 상북동
40506,4811090300,경상남도 창원시 삼귀동
40507,4812000000,경상남도 창원시
40508,4812100000,경상남도 창원시 의창구
40509,4812110100,경상남도 창원시 의창구 북동
40510,4812110200,경상남도 창원시 의창구 중동
40511,4812110300,경상남도 창원시 의창구 서상동
40512,4812110400,경상남도 창원시 의창구 소답동
40513,4812110500,경상남도 창원시 의창구 도계동
40514,4812110600,경상남도 창원시 의창구 동정동
40515,4812110700,경상남도 창원시 의창구 소계동
40516,4812110800,경상남도 창원시 의창구 용동
40517,4812110900,경상남도 창원시 의창구 용지동
40518,4812111000,경상남도 창원시 의창구 삼동동
40519,4812111100,경상남도 창원시 의창구 두대동
40520,4812111200,경상남도 창원시 의창구 덕정동
40521,4812111300,경상남도 창원시 의창구 지귀동
40522,4812111400,경상남도 창원시 의창구 서곡동
40523,4812111500,경상남도 창원시 의창구 반송동
40524,4812111600,경상남도 창원시 의창구 봉림동
40525,4812111700,경상남도 창원시 의창구 퇴촌동
40526,4812111800,경상남도 창원시 의창구 명곡동
40527,4812111900,경상남도 창원시 의창구 반계동
40528,4812112000,경상남도 창원시 의창구 사화동
40529,4812112100,경상남도 창원시 의창구 차용동
40530,4812112200,경상남도 창원시 의창구 내리동
40531,4812112300,경상남도 창원시 의창구 대원동
40532,4812112400,경상남도 창원시 의창구 명서동
40533,4812112500,경상남도 창원시 의창구 사림동
40534,4812112600,경상남도 창원시 의창구 신월동
40535,4812112700,경상남도 창원시 의창구 봉곡동
40536,4812112800,경상남도 창원시 의창구 용호동
40537,4812112900,경상남도 창원시 의창구 팔용동
40538,4812125000,경상남도 창원시 의창구 동읍
40539,4812125021,경상남도 창원시 의창구 동읍 용강리
40540,4812125022,경상남도 창원시 의창구 동읍 용전리
40541,4812125023,경상남도 창원시 의창구 동읍 남산리
40542,4812125024,경상남도 창원시 의창구 동읍 덕천리
40543,4812125025,경상남도 창원시 의창구 동읍 덕산리
40544,4812125026,경상남도 창원시 의창구 동읍 봉산리
40545,4812125027,경상남도 창원시 의창구 동읍 송정리
40546,4812125028,경상남도 창원시 의창구 동읍 용정리
40547,4812125029,경상남도 창원시 의창구 동읍 단계리
40548,4812125030,경상남도 창원시 의창구 동읍 무성리
40549,4812125031,경상남도 창원시 의창구 동읍 무점리
40550,4812125032,경상남도 창원시 의창구 동읍 용잠리
40551,4812125033,경상남도 창원시 의창구 동읍 신방리
40552,4812125034,경상남도 창원시 의창구 동읍 다호리
40553,4812125035,경상남도 창원시 의창구 동읍 월잠리
40554,4812125036,경상남도 창원시 의창구 동읍 화양리
40555,4812125037,경상남도 창원시 의창구 동읍 석산리
40556,4812125038,경상남도 창원시 의창구 동읍 금산리
40557,4812125039,경상남도 창원시 의창구 동읍 봉곡리
40558,4812125040,경상남도 창원시 의창구 동읍 봉강리
40559,4812125041,경상남도 창원시 의창구 동읍 본포리
40560,4812125042,경상남도 창원시 의창구 동읍 노연리
40561,4812125043,경상남도 창원시 의창구 동읍 산남리
40562,4812125044,경상남도 창원시 의창구 동읍 죽동리
40563,4812131000,경상남도 창원시 의창구 북면
40564,4812131021,경상남도 창원시 의창구 북면 지개리
40565,4812131022,경상남도 창원시 의창구 북면 고암리
40566,4812131023,경상남도 창원시 의창구 북면 대산리
40567,4812131024,경상남도 창원시 의창구 북면 월촌리
40568,4812131025,경상남도 창원시 의창구 북면 월백리
40569,4812131026,경상남도 창원시 의창구 북면 화천리
40570,4812131027,경상남도 창원시 의창구 북면 외감리
40571,4812131028,경상남도 창원시 의창구 북면 감계리
40572,4812131029,경상남도 창원시 의창구 북면 동전리
40573,4812131030,경상남도 창원시 의창구 북면 무동리
40574,4812131031,경상남도 창원시 의창구 북면 무곡리
40575,4812131032,경상남도 창원시 의창구 북면 내곡리
40576,4812131033,경상남도 창원시 의창구 북면 상천리
40577,4812131034,경상남도 창원시 의창구 북면 하천리
40578,4812131035,경상남도 창원시 의창구 북면 외산리
40579,4812131036,경상남도 창원시 의창구 북면 신촌리
40580,4812131037,경상남도 창원시 의창구 북면 마산리
40581,4812131038,경상남도 창원시 의창구 북면 월계리
40582,4812132000,경상남도 창원시 의창구 대산면
40583,4812132021,경상남도 창원시 의창구 대산면 갈전리
40584,4812132022,경상남도 창원시 의창구 대산면 일동리
40585,4812132023,경상남도 창원시 의창구 대산면 모산리
40586,4812132024,경상남도 창원시 의창구 대산면 가술리
40587,4812132025,경상남도 창원시 의창구 대산면 제동리
40588,4812132026,경상남도 창원시 의창구 대산면 우암리
40589,4812132027,경상남도 창원시 의창구 대산면 북부리
40590,4812132028,경상남도 창원시 의창구 대산면 유등리
40591,4812132029,경상남도 창원시 의창구 대산면 대방리
40592,4812300000,경상남도 창원시 성산구
40593,4812310100,경상남도 창원시 성산구 토월동
40594,4812310200,경상남도 창원시 성산구 사파정동
40595,4812310300,경상남도 창원시 성산구 가음정동
40596,4812310400,경상남도 창원시 성산구 외동
40597,4812310500,경상남도 창원시 성산구 대방동
40598,4812310600,경상남도 창원시 성산구 남산동
40599,4812310700,경상남도 창원시 성산구 삼정자동
40600,4812310800,경상남도 창원시 성산구 천선동
40601,4812310900,경상남도 창원시 성산구 불모산동
40602,4812311000,경상남도 창원시 성산구 안민동
40603,4812311100,경상남도 창원시 성산구 내동
40604,4812311200,경상남도 창원시 성산구 남지동
40605,4812311300,경상남도 창원시 성산구 상복동
40606,4812311400,경상남도 창원시 성산구 완암동
40607,4812311500,경상남도 창원시 성산구 창곡동
40608,4812311600,경상남도 창원시 성산구 월림동
40609,4812311700,경상남도 창원시 성산구 적현동
40610,4812311800,경상남도 창원시 성산구 양곡동
40611,4812311900,경상남도 창원시 성산구 반송동
40612,4812312000,경상남도 창원시 성산구 귀산동
40613,4812312100,경상남도 창원시 성산구 귀곡동
40614,4812312200,경상남도 창원시 성산구 귀현동
40615,4812312300,경상남도 창원시 성산구 신촌동
40616,4812312400,경상남도 창원시 성산구 반지동
40617,4812312500,경상남도 창원시 성산구 중앙동
40618,4812312600,경상남도 창원시 성산구 반림동
40619,4812312700,경상남도 창원시 성산구 상남동
40620,4812312800,경상남도 창원시 성산구 성주동
40621,4812312900,경상남도 창원시 성산구 웅남동
40622,4812313000,경상남도 창원시 성산구 사파동
40623,4812313100,경상남도 창원시 성산구 가음동
40624,4812313200,경상남도 창원시 성산구 성산동
40625,4812313300,경상남도 창원시 성산구 남양동
40626,4812313400,경상남도 창원시 성산구 용지동
40627,4812313500,경상남도 창원시 성산구 용호동
40628,4812313600,경상남도 창원시 성산구 신월동
40629,4812313700,경상남도 창원시 성산구 대원동
40630,4812313800,경상남도 창원시 성산구 두대동
40631,4812313900,경상남도 창원시 성산구 삼동동
40632,4812314000,경상남도 창원시 성산구 덕정동
40633,4812314100,경상남도 창원시 성산구 퇴촌동
40634,4812500000,경상남도 창원시 마산합포구
40635,4812510100,경상남도 창원시 마산합포구 가포동
40636,4812510200,경상남도 창원시 마산합포구 교방동
40637,4812510300,경상남도 창원시 마산합포구 교원동
40638,4812510400,경상남도 창원시 마산합포구 남성동
40639,4812510500,경상남도 창원시 마산합포구 대내동
40640,4812510600,경상남도 창원시 마산합포구 대성동1가
40641,4812510700,경상남도 창원시 마산합포구 대성동2가
40642,4812510800,경상남도 창원시 마산합포구 대외동
40643,4812510900,경상남도 창원시 마산합포구 대창동
40644,4812511000,경상남도 창원시 마산합포구 덕동동
40645,4812511100,경상남도 창원시 마산합포구 동성동
40646,4812511200,경상남도 창원시 마산합포구 두월동1가
40647,4812511300,경상남도 창원시 마산합포구 두월동2가
40648,4812511400,경상남도 창원시 마산합포구 두월동3가
40649,4812511500,경상남도 창원시 마산합포구 문화동
40650,4812511600,경상남도 창원시 마산합포구 반월동
40651,4812511700,경상남도 창원시 마산합포구 부림동
40652,4812511800,경상남도 창원시 마산합포구 산호동
40653,4812511900,경상남도 창원시 마산합포구 상남동
40654,4812512000,경상남도 창원시 마산합포구 서성동
40655,4812512100,경상남도 창원시 마산합포구 성호동
40656,4812512200,경상남도 창원시 마산합포구 수성동
40657,4812512300,경상남도 창원시 마산합포구 신월동
40658,4812512400,경상남도 창원시 마산합포구 신창동
40659,4812512500,경상남도 창원시 마산합포구 신포동1가
40660,4812512600,경상남도 창원시 마산합포구 신포동2가
40661,4812512700,경상남도 창원시 마산합포구 신흥동
40662,4812512800,경상남도 창원시 마산합포구 완월동
40663,4812512900,경상남도 창원시 마산합포구 월남동1가
40664,4812513000,경상남도 창원시 마산합포구 월남동2가
40665,4812513100,경상남도 창원시 마산합포구 월남동3가
40666,4812513200,경상남도 창원시 마산합포구 월남동4가
40667,4812513300,경상남도 창원시 마산합포구 월남동5가
40668,4812513400,경상남도 창원시 마산합포구 월영동
40669,4812513500,경상남도 창원시 마산합포구 월포동
40670,4812513600,경상남도 창원시 마산합포구 예곡동
40671,4812513700,경상남도 창원시 마산합포구 오동동
40672,4812513800,경상남도 창원시 마산합포구 우산동
40673,4812513900,경상남도 창원시 마산합포구 유록동
40674,4812514000,경상남도 창원시 마산합포구 자산동
40675,4812514100,경상남도 창원시 마산합포구 장군동1가
40676,4812514200,경상남도 창원시 마산합포구 장군동2가
40677,4812514300,경상남도 창원시 마산합포구 장군동3가
40678,4812514400,경상남도 창원시 마산합포구 장군동4가
40679,4812514500,경상남도 창원시 마산합포구 장군동5가
40680,4812514600,경상남도 창원시 마산합포구 중성동
40681,4812514700,경상남도 창원시 마산합포구 중앙동1가
40682,4812514800,경상남도 창원시 마산합포구 중앙동2가
40683,4812514900,경상남도 창원시 마산합포구 중앙동3가
40684,4812515000,경상남도 창원시 마산합포구 창동
40685,4812515100,경상남도 창원시 마산합포구 창포동1가
40686,4812515200,경상남도 창원시 마산합포구 창포동2가
40687,4812515300,경상남도 창원시 마산합포구 창포동3가
40688,4812515400,경상남도 창원시 마산합포구 청계동
40689,4812515500,경상남도 창원시 마산합포구 추산동
40690,4812515600,경상남도 창원시 마산합포구 평화동
40691,4812515700,경상남도 창원시 마산합포구 화영동
40692,4812515800,경상남도 창원시 마산합포구 해운동
40693,4812515900,경상남도 창원시 마산합포구 현동
40694,4812516000,경상남도 창원시 마산합포구 홍문동
40695,4812531000,경상남도 창원시 마산합포구 구산면
40696,4812531021,경상남도 창원시 마산합포구 구산면 유산리
40697,4812531022,경상남도 창원시 마산합포구 구산면 마전리
40698,4812531023,경상남도 창원시 마산합포구 구산면 석곡리
40699,4812531024,경상남도 창원시 마산합포구 구산면 수정리
40700,4812531025,경상남도 창원시 마산합포구 구산면 내포리
40701,4812531026,경상남도 창원시 마산합포구 구산면 옥계리
40702,4812531027,경상남도 창원시 마산합포구 구산면 반동리
40703,4812531028,경상남도 창원시 마산합포구 구산면 구복리
40704,4812531029,경상남도 창원시 마산합포구 구산면 심리
40705,4812531030,경상남도 창원시 마산합포구 구산면 난포리
40706,4812532000,경상남도 창원시 마산합포구 진동면
40707,4812532021,경상남도 창원시 마산합포구 진동면 고현리
40708,4812532022,경상남도 창원시 마산합포구 진동면 신기리
40709,4812532023,경상남도 창원시 마산합포구 진동면 사동리
40710,4812532024,경상남도 창원시 마산합포구 진동면 진동리
40711,4812532025,경상남도 창원시 마산합포구 진동면 요장리
40712,4812532026,경상남도 창원시 마산합포구 진동면 다구리
40713,4812532027,경상남도 창원시 마산합포구 진동면 교동리
40714,4812532028,경상남도 창원시 마산합포구 진동면 인곡리
40715,4812532029,경상남도 창원시 마산합포구 진동면 태봉리
40716,4812532030,경상남도 창원시 마산합포구 진동면 동전리
40717,4812533000,경상남도 창원시 마산합포구 진북면
40718,4812533021,경상남도 창원시 마산합포구 진북면 지산리
40719,4812533022,경상남도 창원시 마산합포구 진북면 예곡리
40720,4812533023,경상남도 창원시 마산합포구 진북면 인곡리
40721,4812533024,경상남도 창원시 마산합포구 진북면 대평리
40722,4812533025,경상남도 창원시 마산합포구 진북면 이목리
40723,4812533026,경상남도 창원시 마산합포구 진북면 금산리
40724,4812533027,경상남도 창원시 마산합포구 진북면 영학리
40725,4812533028,경상남도 창원시 마산합포구 진북면 부산리
40726,4812533029,경상남도 창원시 마산합포구 진북면 덕곡리
40727,4812533030,경상남도 창원시 마산합포구 진북면 신촌리
40728,4812533031,경상남도 창원시 마산합포구 진북면 망곡리
40729,4812533032,경상남도 창원시 마산합포구 진북면 부평리
40730,4812533033,경상남도 창원시 마산합포구 진북면 추곡리
40731,4812533034,경상남도 창원시 마산합포구 진북면 대티리
40732,4812533035,경상남도 창원시 마산합포구 진북면 정현리
40733,4812534000,경상남도 창원시 마산합포구 진전면
40734,4812534021,경상남도 창원시 마산합포구 진전면 율티리
40735,4812534022,경상남도 창원시 마산합포구 진전면 근곡리
40736,4812534023,경상남도 창원시 마산합포구 진전면 임곡리
40737,4812534024,경상남도 창원시 마산합포구 진전면 봉곡리
40738,4812534025,경상남도 창원시 마산합포구 진전면 곡안리
40739,4812534026,경상남도 창원시 마산합포구 진전면 동산리
40740,4812534027,경상남도 창원시 마산합포구 진전면 양촌리
40741,4812534028,경상남도 창원시 마산합포구 진전면 봉암리
40742,4812534029,경상남도 창원시 마산합포구 진전면 일암리
40743,4812534030,경상남도 창원시 마산합포구 진전면 오서리
40744,4812534031,경상남도 창원시 마산합포구 진전면 이명리
40745,4812534032,경상남도 창원시 마산합포구 진전면 창포리
40746,4812534033,경상남도 창원시 마산합포구 진전면 시락리
40747,4812534034,경상남도 창원시 마산합포구 진전면 평암리
40748,4812534035,경상남도 창원시 마산합포구 진전면 금암리
40749,4812534036,경상남도 창원시 마산합포구 진전면 고사리
